region,suburb,quarter,median_rent,rent_growth,lag_median_rent,bond_count,lag_bond_count,log_bond_count,lag_log_bond_count
North Western Melbourne,Essendon,2022Q3,400,0.0,400.0,2566,2497.0,7.8504931808711405,7.823245690685523
North Western Melbourne,Essendon,2022Q4,410,2.499999999999991,400.0,2593,2566.0,7.860956364876389,7.8504931808711405
North Western Melbourne,Essendon,2023Q1,425,3.658536585365857,410.0,2483,2593.0,7.81762544305337,7.860956364876389
North Western Melbourne,Essendon,2023Q2,450,5.882352941176472,425.0,2292,2483.0,7.737616282857904,7.81762544305337
North Western Melbourne,Essendon,2023Q3,465,3.3333333333333437,450.0,2314,2292.0,7.747164966520335,7.737616282857904
North Western Melbourne,Essendon,2023Q4,490,5.376344086021501,465.0,2259,2314.0,7.723120092266331,7.747164966520335
North Western Melbourne,Essendon,2024Q1,500,2.0408163265306145,490.0,2150,2259.0,7.67368812926773,7.723120092266331
North Western Melbourne,Essendon,2024Q2,510,2.0000000000000018,500.0,2145,2150.0,7.671360923190644,7.67368812926773
North Western Melbourne,Essendon,2024Q3,530,3.9215686274509887,510.0,1990,2145.0,7.596392304064196,7.671360923190644
North Western Melbourne,Essendon,2024Q4,540,1.8867924528301883,530.0,1981,1990.0,7.591861714889934,7.596392304064196
North Western Melbourne,Essendon,2025Q1,550,1.85185185185186,540.0,2013,1981.0,7.607878073278507,7.591861714889934
North Western Melbourne,Essendon,2025Q2,550,0.0,550.0,2007,2013.0,7.60489448081162,7.607878073278507
North Western Melbourne,Essendon,2025Q3,550,0.0,550.0,1961,2007.0,7.581719640125308,7.60489448081162
North Eastern Melbourne,Fairfield-Alphington,2018Q1,400,,,705,,6.559615237493242,
North Eastern Melbourne,Fairfield-Alphington,2018Q2,400,0.0,400.0,716,705.0,6.57507584059962,6.559615237493242
North Eastern Melbourne,Fairfield-Alphington,2018Q3,410,2.499999999999991,400.0,688,716.0,6.535241271013659,6.57507584059962
North Eastern Melbourne,Fairfield-Alphington,2018Q4,410,0.0,410.0,708,688.0,6.5638555265321274,6.535241271013659
North Eastern Melbourne,Fairfield-Alphington,2019Q1,420,2.4390243902439046,410.0,661,708.0,6.495265555937008,6.5638555265321274
North Eastern Melbourne,Fairfield-Alphington,2019Q2,440,4.761904761904767,420.0,668,661.0,6.505784060128229,6.495265555937008
North Eastern Melbourne,Fairfield-Alphington,2019Q3,450,2.2727272727272707,440.0,702,668.0,6.555356891810665,6.505784060128229
North Eastern Melbourne,Fairfield-Alphington,2019Q4,460,2.2222222222222143,450.0,662,702.0,6.4967749901858625,6.555356891810665
North Eastern Melbourne,Fairfield-Alphington,2020Q1,460,0.0,460.0,687,662.0,6.5337888379333435,6.4967749901858625
North Eastern Melbourne,Fairfield-Alphington,2020Q2,440,-4.347826086956519,460.0,653,687.0,6.483107351457199,6.5337888379333435
North Eastern Melbourne,Fairfield-Alphington,2020Q3,420,-4.545454545454541,440.0,614,653.0,6.421622267806518,6.483107351457199
North Eastern Melbourne,Fairfield-Alphington,2020Q4,420,0.0,420.0,636,614.0,6.456769655572163,6.421622267806518
North Eastern Melbourne,Fairfield-Alphington,2021Q1,410,-2.3809523809523836,420.0,666,636.0,6.502790045915623,6.456769655572163
North Eastern Melbourne,Fairfield-Alphington,2021Q2,400,-2.4390243902439046,410.0,742,666.0,6.610696044717759,6.502790045915623
North Eastern Melbourne,Fairfield-Alphington,2021Q3,395,-1.2499999999999956,400.0,805,742.0,6.692083742506628,6.610696044717759
North Eastern Melbourne,Fairfield-Alphington,2021Q4,390,-1.2658227848101222,395.0,808,805.0,6.695798917058491,6.692083742506628
North Eastern Melbourne,Fairfield-Alphington,2022Q1,395,1.2820512820512775,390.0,834,808.0,6.727431724850855,6.695798917058491
North Eastern Melbourne,Fairfield-Alphington,2022Q2,398,0.75949367088608,395.0,862,834.0,6.760414691083428,6.727431724850855
North Eastern Melbourne,Fairfield-Alphington,2022Q3,420,5.5276381909547645,398.0,851,862.0,6.747586526829315,6.760414691083428
North Eastern Melbourne,Fairfield-Alphington,2022Q4,396,-5.714285714285716,420.0,978,851.0,6.88653164253051,6.747586526829315
North Eastern Melbourne,Fairfield-Alphington,2023Q1,400,1.0101010101010166,396.0,892,978.0,6.794586580876499,6.88653164253051
North Eastern Melbourne,Fairfield-Alphington,2023Q2,420,5.000000000000004,400.0,815,892.0,6.704414354964107,6.794586580876499
North Eastern Melbourne,Fairfield-Alphington,2023Q3,425,1.1904761904761862,420.0,783,815.0,6.664409020350408,6.704414354964107
North Eastern Melbourne,Fairfield-Alphington,2023Q4,480,12.941176470588234,425.0,624,783.0,6.437751649736401,6.664409020350408
North Eastern Melbourne,Fairfield-Alphington,2024Q1,500,4.166666666666674,480.0,585,624.0,6.373319789577012,6.437751649736401
North Eastern Melbourne,Fairfield-Alphington,2024Q2,505,1.0000000000000009,500.0,575,585.0,6.3561076606958915,6.373319789577012
North Eastern Melbourne,Fairfield-Alphington,2024Q3,530,4.950495049504955,505.0,568,575.0,6.343880434126331,6.3561076606958915
North Eastern Melbourne,Fairfield-Alphington,2024Q4,550,3.7735849056603765,530.0,624,568.0,6.437751649736401,6.343880434126331
North Eastern Melbourne,Fairfield-Alphington,2025Q1,550,0.0,550.0,650,624.0,6.478509642208569,6.437751649736401
North Eastern Melbourne,Fairfield-Alphington,2025Q2,550,0.0,550.0,635,650.0,6.455198563340122,6.478509642208569
North Eastern Melbourne,Fairfield-Alphington,2025Q3,550,0.0,550.0,676,635.0,6.517671272912275,6.455198563340122
Outer Eastern Melbourne,Ferntree Gully,2018Q1,395,,,600,,6.398594934535208,
Outer Eastern Melbourne,Ferntree Gully,2018Q2,400,1.2658227848101333,395.0,626,600.0,6.440946540632921,6.398594934535208
Outer Eastern Melbourne,Ferntree Gully,2018Q3,400,0.0,400.0,626,626.0,6.440946540632921,6.440946540632921
Outer Eastern Melbourne,Ferntree Gully,2018Q4,400,0.0,400.0,603,626.0,6.403574197934815,6.440946540632921
Outer Eastern Melbourne,Ferntree Gully,2019Q1,400,0.0,400.0,640,603.0,6.46302945692067,6.403574197934815
Outer Eastern Melbourne,Ferntree Gully,2019Q2,400,0.0,400.0,629,640.0,6.4457198193855785,6.46302945692067
Outer Eastern Melbourne,Ferntree Gully,2019Q3,400,0.0,400.0,627,629.0,6.4425401664681985,6.4457198193855785
Outer Eastern Melbourne,Ferntree Gully,2019Q4,408,2.0000000000000018,400.0,618,627.0,6.428105272684596,6.4425401664681985
Outer Eastern Melbourne,Ferntree Gully,2020Q1,410,0.4901960784313708,408.0,592,618.0,6.385194398997726,6.428105272684596
Outer Eastern Melbourne,Ferntree Gully,2020Q2,420,2.4390243902439046,410.0,565,592.0,6.338594078203183,6.385194398997726
Outer Eastern Melbourne,Ferntree Gully,2020Q3,420,0.0,420.0,530,565.0,6.274762021241939,6.338594078203183
Outer Eastern Melbourne,Ferntree Gully,2020Q4,420,0.0,420.0,506,530.0,6.2285110035911835,6.274762021241939
Outer Eastern Melbourne,Ferntree Gully,2021Q1,420,0.0,420.0,488,506.0,6.192362489474872,6.2285110035911835
Outer Eastern Melbourne,Ferntree Gully,2021Q2,420,0.0,420.0,478,488.0,6.171700597410915,6.192362489474872
Outer Eastern Melbourne,Ferntree Gully,2021Q3,420,0.0,420.0,504,478.0,6.22455842927536,6.171700597410915
Outer Eastern Melbourne,Ferntree Gully,2021Q4,430,2.3809523809523725,420.0,536,504.0,6.285998094508865,6.22455842927536
Outer Eastern Melbourne,Ferntree Gully,2022Q1,430,0.0,430.0,546,536.0,6.304448802421981,6.285998094508865
Outer Eastern Melbourne,Ferntree Gully,2022Q2,435,1.1627906976744207,430.0,537,546.0,6.2878585601617845,6.304448802421981
Outer Eastern Melbourne,Ferntree Gully,2022Q3,440,1.1494252873563315,435.0,517,537.0,6.249975242259483,6.2878585601617845
Outer Eastern Melbourne,Ferntree Gully,2022Q4,450,2.2727272727272707,440.0,502,517.0,6.220590170099739,6.249975242259483
Outer Eastern Melbourne,Ferntree Gully,2023Q1,460,2.2222222222222143,450.0,512,502.0,6.240275845170769,6.220590170099739
Outer Eastern Melbourne,Ferntree Gully,2023Q2,475,3.2608695652173836,460.0,524,512.0,6.263398262591624,6.240275845170769
Outer Eastern Melbourne,Ferntree Gully,2023Q3,490,3.157894736842115,475.0,537,524.0,6.2878585601617845,6.263398262591624
Outer Eastern Melbourne,Ferntree Gully,2023Q4,500,2.0408163265306145,490.0,519,537.0,6.253828811575473,6.2878585601617845
Outer Eastern Melbourne,Ferntree Gully,2024Q1,530,6.000000000000005,500.0,488,519.0,6.192362489474872,6.253828811575473
Outer Eastern Melbourne,Ferntree Gully,2024Q2,550,3.7735849056603765,530.0,468,488.0,6.150602768446279,6.192362489474872
Outer Eastern Melbourne,Ferntree Gully,2024Q3,560,1.8181818181818077,550.0,447,468.0,6.104793232414985,6.150602768446279
Outer Eastern Melbourne,Ferntree Gully,2024Q4,580,3.571428571428581,560.0,477,447.0,6.169610732491456,6.104793232414985
Outer Eastern Melbourne,Ferntree Gully,2025Q1,580,0.0,580.0,467,477.0,6.148468295917647,6.169610732491456
Outer Eastern Melbourne,Ferntree Gully,2025Q2,590,1.724137931034475,580.0,459,467.0,6.131226489483141,6.148468295917647
Outer Eastern Melbourne,Ferntree Gully,2025Q3,600,1.6949152542372836,590.0,452,459.0,6.115892125483034,6.131226489483141
Inner Melbourne,Fitzroy,2018Q1,550,,,628,,6.444131256700441,
Inner Melbourne,Fitzroy,2018Q2,560,1.8181818181818077,550.0,631,628.0,6.448889394146858,6.444131256700441
Inner Melbourne,Fitzroy,2018Q3,560,0.0,560.0,655,631.0,6.486160788944089,6.448889394146858
Inner Melbourne,Fitzroy,2018Q4,570,1.7857142857142794,560.0,651,655.0,6.480044561926653,6.486160788944089
Inner Melbourne,Fitzroy,2019Q1,585,2.6315789473684292,570.0,645,651.0,6.470799503782602,6.480044561926653
Inner Melbourne,Fitzroy,2019Q2,595,1.7094017094017033,585.0,646,645.0,6.472346294500901,6.470799503782602
Inner Melbourne,Fitzroy,2019Q3,595,0.0,595.0,640,646.0,6.46302945692067,6.472346294500901
Inner Melbourne,Fitzroy,2019Q4,590,-0.8403361344537785,595.0,645,640.0,6.470799503782602,6.46302945692067
Inner Melbourne,Fitzroy,2020Q1,575,-2.5423728813559365,590.0,607,645.0,6.410174881966167,6.470799503782602
Inner Melbourne,Fitzroy,2020Q2,570,-0.8695652173912993,575.0,653,607.0,6.483107351457199,6.410174881966167
Inner Melbourne,Fitzroy,2020Q3,565,-0.8771929824561431,570.0,681,653.0,6.525029657843462,6.483107351457199
Inner Melbourne,Fitzroy,2020Q4,550,-2.6548672566371723,565.0,809,681.0,6.697034247666484,6.525029657843462
Inner Melbourne,Fitzroy,2021Q1,550,0.0,550.0,898,809.0,6.80128303447162,6.697034247666484
Inner Melbourne,Fitzroy,2021Q2,535,-2.7272727272727226,550.0,912,898.0,6.816735880594968,6.80128303447162
Inner Melbourne,Fitzroy,2021Q3,525,-1.869158878504673,535.0,928,912.0,6.834108738813838,6.816735880594968
Inner Melbourne,Fitzroy,2021Q4,540,2.857142857142847,525.0,855,928.0,6.752270376141742,6.834108738813838
Inner Melbourne,Fitzroy,2022Q1,540,0.0,540.0,866,855.0,6.7650389767805414,6.752270376141742
Inner Melbourne,Fitzroy,2022Q2,540,0.0,540.0,865,866.0,6.763884908562435,6.7650389767805414
Inner Melbourne,Fitzroy,2022Q3,550,1.85185185185186,540.0,885,865.0,6.786716950605081,6.763884908562435
Inner Melbourne,Fitzroy,2022Q4,560,1.8181818181818077,550.0,893,885.0,6.795705775173514,6.786716950605081
Inner Melbourne,Fitzroy,2023Q1,590,5.35714285714286,560.0,832,893.0,6.725033642166843,6.795705775173514
Inner Melbourne,Fitzroy,2023Q2,600,1.6949152542372836,590.0,789,832.0,6.672032945461067,6.725033642166843
Inner Melbourne,Fitzroy,2023Q3,605,0.8333333333333304,600.0,747,789.0,6.617402977974478,6.672032945461067
Inner Melbourne,Fitzroy,2023Q4,630,4.132231404958686,605.0,682,747.0,6.52649485957079,6.617402977974478
Inner Melbourne,Fitzroy,2024Q1,650,3.1746031746031855,630.0,646,682.0,6.472346294500901,6.52649485957079
Inner Melbourne,Fitzroy,2024Q2,650,0.0,650.0,660,646.0,6.493753839851686,6.472346294500901
Inner Melbourne,Fitzroy,2024Q3,660,1.538461538461533,650.0,658,660.0,6.490723534502507,6.493753839851686
Inner Melbourne,Fitzroy,2024Q4,680,3.0303030303030276,660.0,650,658.0,6.478509642208569,6.490723534502507
Inner Melbourne,Fitzroy,2025Q1,693,1.9117647058823461,680.0,638,650.0,6.459904454377535,6.478509642208569
Inner Melbourne,Fitzroy,2025Q2,700,1.0101010101010166,693.0,634,638.0,6.453624998892692,6.459904454377535
Inner Melbourne,Fitzroy,2025Q3,700,0.0,700.0,611,634.0,6.416732282512326,6.453624998892692
Inner Melbourne,Fitzroy North-Clifton Hill,2018Q1,550,,,1051,,6.9584483932976555,
Inner Melbourne,Fitzroy North-Clifton Hill,2018Q2,550,0.0,550.0,1029,1051.0,6.937314081223682,6.9584483932976555
Inner Melbourne,Fitzroy North-Clifton Hill,2018Q3,550,0.0,550.0,988,1029.0,6.8966943316227125,6.937314081223682
Inner Melbourne,Fitzroy North-Clifton Hill,2018Q4,550,0.0,550.0,1001,988.0,6.90975328164481,6.8966943316227125
Inner Melbourne,Fitzroy North-Clifton Hill,2019Q1,560,1.8181818181818077,550.0,1078,1001.0,6.983789965258135,6.90975328164481
Inner Melbourne,Fitzroy North-Clifton Hill,2019Q2,570,1.7857142857142794,560.0,1106,1078.0,7.009408932708637,6.983789965258135
Inner Melbourne,Fitzroy North-Clifton Hill,2019Q3,570,0.0,570.0,1134,1106.0,7.034387929915503,7.009408932708637
Inner Melbourne,Fitzroy North-Clifton Hill,2019Q4,560,-1.7543859649122862,570.0,1122,1134.0,7.023758954738443,7.034387929915503
Inner Melbourne,Fitzroy North-Clifton Hill,2020Q1,560,0.0,560.0,1091,1122.0,6.9957661563048505,7.023758954738443
Inner Melbourne,Fitzroy North-Clifton Hill,2020Q2,550,-1.7857142857142905,560.0,1078,1091.0,6.983789965258135,6.9957661563048505
Inner Melbourne,Fitzroy North-Clifton Hill,2020Q3,550,0.0,550.0,993,1078.0,6.901737206656574,6.983789965258135
Inner Melbourne,Fitzroy North-Clifton Hill,2020Q4,550,0.0,550.0,1056,993.0,6.963189985870238,6.901737206656574
Inner Melbourne,Fitzroy North-Clifton Hill,2021Q1,530,-3.6363636363636376,550.0,1183,1056.0,7.076653815443951,6.963189985870238
Inner Melbourne,Fitzroy North-Clifton Hill,2021Q2,530,0.0,530.0,1221,1183.0,7.108244139731541,7.076653815443951
Inner Melbourne,Fitzroy North-Clifton Hill,2021Q3,540,1.8867924528301883,530.0,1279,1221.0,7.154615356913663,7.108244139731541
Inner Melbourne,Fitzroy North-Clifton Hill,2021Q4,540,0.0,540.0,1283,1279.0,7.157735484249907,7.154615356913663
Inner Melbourne,Fitzroy North-Clifton Hill,2022Q1,550,1.85185185185186,540.0,1233,1283.0,7.1180162044653335,7.157735484249907
Inner Melbourne,Fitzroy North-Clifton Hill,2022Q2,550,0.0,550.0,1231,1233.0,7.116394144093465,7.1180162044653335
Inner Melbourne,Fitzroy North-Clifton Hill,2022Q3,575,4.545454545454541,550.0,1260,1231.0,7.13966033596492,7.116394144093465
Inner Melbourne,Fitzroy North-Clifton Hill,2022Q4,585,1.7391304347825987,575.0,1232,1260.0,7.117205503164344,7.13966033596492
Inner Melbourne,Fitzroy North-Clifton Hill,2023Q1,600,2.564102564102555,585.0,1114,1232.0,7.016609683894219,7.117205503164344
Inner Melbourne,Fitzroy North-Clifton Hill,2023Q2,600,0.0,600.0,1029,1114.0,6.937314081223682,7.016609683894219
Inner Melbourne,Fitzroy North-Clifton Hill,2023Q3,630,5.000000000000004,600.0,965,1029.0,6.873163834212518,6.937314081223682
Inner Melbourne,Fitzroy North-Clifton Hill,2023Q4,650,3.1746031746031855,630.0,892,965.0,6.794586580876499,6.873163834212518
Inner Melbourne,Fitzroy North-Clifton Hill,2024Q1,660,1.538461538461533,650.0,866,892.0,6.7650389767805414,6.794586580876499
Inner Melbourne,Fitzroy North-Clifton Hill,2024Q2,675,2.2727272727272707,660.0,873,866.0,6.773080375655535,6.7650389767805414
Inner Melbourne,Fitzroy North-Clifton Hill,2024Q3,680,0.7407407407407307,675.0,837,873.0,6.731018100482083,6.773080375655535
Inner Melbourne,Fitzroy North-Clifton Hill,2024Q4,695,2.2058823529411686,680.0,857,837.0,6.754604099487962,6.731018100482083
Inner Melbourne,Fitzroy North-Clifton Hill,2025Q1,700,0.7194244604316502,695.0,876,857.0,6.776506992372183,6.754604099487962
Inner Melbourne,Fitzroy North-Clifton Hill,2025Q2,700,0.0,700.0,882,876.0,6.78332520060396,6.776506992372183
Inner Melbourne,Fitzroy North-Clifton Hill,2025Q3,725,3.571428571428581,700.0,887,882.0,6.78897174299217,6.78332520060396
Inner Melbourne,Flemington-Kensington,2018Q1,415,,,1581,,7.366445148327599,
Inner Melbourne,Flemington-Kensington,2018Q2,420,1.2048192771084265,415.0,1613,1581.0,7.3864708488298945,7.366445148327599
Inner Melbourne,Flemington-Kensington,2018Q3,425,1.1904761904761862,420.0,1534,1613.0,7.336285660021297,7.3864708488298945
Inner Melbourne,Flemington-Kensington,2018Q4,430,1.17647058823529,425.0,1611,1534.0,7.385230923066573,7.336285660021297
Inner Melbourne,Flemington-Kensington,2019Q1,440,2.3255813953488413,430.0,1655,1611.0,7.412160334945205,7.385230923066573
Inner Melbourne,Flemington-Kensington,2019Q2,450,2.2727272727272707,440.0,1686,1655.0,7.430707082545968,7.412160334945205
Inner Melbourne,Flemington-Kensington,2019Q3,450,0.0,450.0,1694,1686.0,7.43543801981455,7.430707082545968
Inner Melbourne,Flemington-Kensington,2019Q4,450,0.0,450.0,1551,1694.0,7.347299700743164,7.43543801981455
Inner Melbourne,Flemington-Kensington,2020Q1,445,-1.1111111111111072,450.0,1509,1551.0,7.31986492980897,7.347299700743164
Inner Melbourne,Flemington-Kensington,2020Q2,440,-1.1235955056179803,445.0,1474,1509.0,7.29641326877392,7.31986492980897
Inner Melbourne,Flemington-Kensington,2020Q3,440,0.0,440.0,1384,1474.0,7.233455418621439,7.29641326877392
Inner Melbourne,Flemington-Kensington,2020Q4,430,-2.2727272727272707,440.0,1452,1384.0,7.2813856635702825,7.233455418621439
Inner Melbourne,Flemington-Kensington,2021Q1,420,-2.3255813953488413,430.0,1547,1452.0,7.344719054149673,7.2813856635702825
Inner Melbourne,Flemington-Kensington,2021Q2,400,-4.761904761904767,420.0,1729,1547.0,7.455876687491824,7.344719054149673
Inner Melbourne,Flemington-Kensington,2021Q3,390,-2.500000000000002,400.0,1882,1729.0,7.5406215286571525,7.455876687491824
Inner Melbourne,Flemington-Kensington,2021Q4,380,-2.564102564102566,390.0,1918,1882.0,7.5595594960077,7.5406215286571525
Inner Melbourne,Flemington-Kensington,2022Q1,390,2.6315789473684292,380.0,1874,1918.0,7.536363938404511,7.5595594960077
Inner Melbourne,Flemington-Kensington,2022Q2,400,2.564102564102555,390.0,1769,1874.0,7.478734825567875,7.536363938404511
Inner Melbourne,Flemington-Kensington,2022Q3,410,2.499999999999991,400.0,1715,1769.0,7.447751280047908,7.478734825567875
Inner Melbourne,Flemington-Kensington,2022Q4,430,4.878048780487809,410.0,1667,1715.0,7.419380582918692,7.447751280047908
Inner Melbourne,Flemington-Kensington,2023Q1,450,4.651162790697683,430.0,1562,1667.0,7.354362330421477,7.419380582918692
Inner Melbourne,Flemington-Kensington,2023Q2,460,2.2222222222222143,450.0,1504,1562.0,7.316548177182976,7.354362330421477
Inner Melbourne,Flemington-Kensington,2023Q3,495,7.608695652173902,460.0,1479,1504.0,7.299797366758161,7.316548177182976
Inner Melbourne,Flemington-Kensington,2023Q4,500,1.0101010101010166,495.0,1425,1479.0,7.262628600974241,7.299797366758161
Inner Melbourne,Flemington-Kensington,2024Q1,500,0.0,500.0,1368,1425.0,7.221835825288449,7.262628600974241
Inner Melbourne,Flemington-Kensington,2024Q2,500,0.0,500.0,1503,1368.0,7.315883504509785,7.221835825288449
Inner Melbourne,Flemington-Kensington,2024Q3,500,0.0,500.0,1633,1503.0,7.3987862754199485,7.315883504509785
Inner Melbourne,Flemington-Kensington,2024Q4,500,0.0,500.0,1732,1633.0,7.457609289715606,7.3987862754199485
Inner Melbourne,Flemington-Kensington,2025Q1,525,5.000000000000004,500.0,1877,1732.0,7.537962659768208,7.457609289715606
Inner Melbourne,Flemington-Kensington,2025Q2,550,4.761904761904767,525.0,1751,1877.0,7.468513271496337,7.537962659768208
Inner Melbourne,Flemington-Kensington,2025Q3,570,3.6363636363636376,550.0,1638,1751.0,7.40184157874383,7.468513271496337
Outer Western Melbourne,Footscray,2018Q1,375,,,1310,,7.1785454837637,
Outer Western Melbourne,Footscray,2018Q2,380,1.333333333333342,375.0,1386,1310.0,7.234898420314831,7.1785454837637
Outer Western Melbourne,Footscray,2018Q3,390,2.6315789473684292,380.0,1398,1386.0,7.243512974665482,7.234898420314831
Outer Western Melbourne,Footscray,2018Q4,385,-1.2820512820512775,390.0,1374,1398.0,7.226209010100671,7.243512974665482
Outer Western Melbourne,Footscray,2019Q1,390,1.298701298701288,385.0,1283,1374.0,7.157735484249907,7.226209010100671
Outer Western Melbourne,Footscray,2019Q2,390,0.0,390.0,1258,1283.0,7.138073034044347,7.157735484249907
Outer Western Melbourne,Footscray,2019Q3,390,0.0,390.0,1234,1258.0,7.118826249062078,7.138073034044347
Outer Western Melbourne,Footscray,2019Q4,400,2.564102564102555,390.0,1402,1234.0,7.246368080102461,7.118826249062078
Outer Western Melbourne,Footscray,2020Q1,400,0.0,400.0,1454,1402.0,7.282761179605593,7.246368080102461
Outer Western Melbourne,Footscray,2020Q2,400,0.0,400.0,1469,1454.0,7.293017679772782,7.282761179605593
Outer Western Melbourne,Footscray,2020Q3,390,-2.500000000000002,400.0,1481,1469.0,7.301147805856032,7.293017679772782
Outer Western Melbourne,Footscray,2020Q4,380,-2.564102564102566,390.0,1492,1481.0,7.30854279753919,7.301147805856032
Outer Western Melbourne,Footscray,2021Q1,370,-2.631578947368418,380.0,1558,1492.0,7.351799869057777,7.30854279753919
Outer Western Melbourne,Footscray,2021Q2,365,-1.3513513513513487,370.0,1791,1558.0,7.491087593534876,7.351799869057777
Outer Western Melbourne,Footscray,2021Q3,365,0.0,365.0,2032,1791.0,7.617267813628347,7.491087593534876
Outer Western Melbourne,Footscray,2021Q4,365,0.0,365.0,2257,2032.0,7.722234744709607,7.617267813628347
Outer Western Melbourne,Footscray,2022Q1,365,0.0,365.0,2354,2257.0,7.764296006450518,7.722234744709607
Outer Western Melbourne,Footscray,2022Q2,370,1.3698630136986356,365.0,2339,2354.0,7.757906208351747,7.764296006450518
Outer Western Melbourne,Footscray,2022Q3,380,2.7027027027026973,370.0,2335,2339.0,7.756195343948118,7.757906208351747
Outer Western Melbourne,Footscray,2022Q4,390,2.6315789473684292,380.0,2216,2335.0,7.7039102096163115,7.756195343948118
Outer Western Melbourne,Footscray,2023Q1,400,2.564102564102555,390.0,2147,2216.0,7.672292455628756,7.7039102096163115
Outer Western Melbourne,Footscray,2023Q2,430,7.499999999999996,400.0,2145,2147.0,7.671360923190644,7.672292455628756
Outer Western Melbourne,Footscray,2023Q3,450,4.651162790697683,430.0,2024,2145.0,7.613324979540639,7.671360923190644
Outer Western Melbourne,Footscray,2023Q4,470,4.444444444444451,450.0,1914,2024.0,7.557472901614746,7.613324979540639
Outer Western Melbourne,Footscray,2024Q1,490,4.255319148936176,470.0,1908,1914.0,7.554334823725748,7.557472901614746
Outer Western Melbourne,Footscray,2024Q2,500,2.0408163265306145,490.0,1762,1908.0,7.47477218239787,7.554334823725748
Outer Western Melbourne,Footscray,2024Q3,520,4.0000000000000036,500.0,1788,1762.0,7.489412083508719,7.47477218239787
Outer Western Melbourne,Footscray,2024Q4,520,0.0,520.0,1763,1788.0,7.475339236566737,7.489412083508719
Outer Western Melbourne,Footscray,2025Q1,520,0.0,520.0,1746,1763.0,7.465655310134056,7.475339236566737
Outer Western Melbourne,Footscray,2025Q2,520,0.0,520.0,1799,1746.0,7.495541943884256,7.465655310134056
Outer Western Melbourne,Footscray,2025Q3,525,0.9615384615384581,520.0,1757,1799.0,7.471932078245122,7.495541943884256
Mornington Peninsula,Frankston,2018Q1,350,,,2893,,7.970394907191429,
Mornington Peninsula,Frankston,2018Q2,355,1.4285714285714235,350.0,2882,2893.0,7.9665866976384025,7.970394907191429
Mornington Peninsula,Frankston,2018Q3,360,1.4084507042253502,355.0,2841,2882.0,7.952263308657046,7.9665866976384025
Mornington Peninsula,Frankston,2018Q4,360,0.0,360.0,2718,2841.0,7.908019444632471,7.952263308657046
Mornington Peninsula,Frankston,2019Q1,360,0.0,360.0,2683,2718.0,7.895063498091573,7.908019444632471
Mornington Peninsula,Frankston,2019Q2,360,0.0,360.0,2650,2683.0,7.8826922062890254,7.895063498091573
Mornington Peninsula,Frankston,2019Q3,360,0.0,360.0,2670,2650.0,7.890208213109961,7.8826922062890254
Mornington Peninsula,Frankston,2019Q4,365,1.388888888888884,360.0,2757,2670.0,7.922261058353247,7.890208213109961
Mornington Peninsula,Frankston,2020Q1,370,1.3698630136986356,365.0,2794,2757.0,7.9355873855892,7.922261058353247
Mornington Peninsula,Frankston,2020Q2,370,0.0,370.0,2756,2794.0,7.921898411023797,7.9355873855892
Mornington Peninsula,Frankston,2020Q3,370,0.0,370.0,2543,2756.0,7.841492924460013,7.921898411023797
Mornington Peninsula,Frankston,2020Q4,375,1.3513513513513598,370.0,2403,2543.0,7.784889295655098,7.841492924460013
Mornington Peninsula,Frankston,2021Q1,375,0.0,375.0,2276,2403.0,7.7306140660637395,7.784889295655098
Mornington Peninsula,Frankston,2021Q2,380,1.333333333333342,375.0,2220,2276.0,7.7057128238944275,7.7306140660637395
Mornington Peninsula,Frankston,2021Q3,390,2.6315789473684292,380.0,2198,2220.0,7.695757990554761,7.7057128238944275
Mornington Peninsula,Frankston,2021Q4,400,2.564102564102555,390.0,2150,2198.0,7.67368812926773,7.695757990554761
Mornington Peninsula,Frankston,2022Q1,410,2.499999999999991,400.0,2081,2150.0,7.641084249174914,7.67368812926773
Mornington Peninsula,Frankston,2022Q2,420,2.4390243902439046,410.0,2053,2081.0,7.627544390488503,7.641084249174914
Mornington Peninsula,Frankston,2022Q3,430,2.3809523809523725,420.0,2115,2053.0,7.65728279297819,7.627544390488503
Mornington Peninsula,Frankston,2022Q4,440,2.3255813953488413,430.0,2084,2115.0,7.642524134232902,7.65728279297819
Mornington Peninsula,Frankston,2023Q1,450,2.2727272727272707,440.0,2100,2084.0,7.650168700845001,7.642524134232902
Mornington Peninsula,Frankston,2023Q2,450,0.0,450.0,2111,2100.0,7.655390644826152,7.650168700845001
Mornington Peninsula,Frankston,2023Q3,462,2.6666666666666616,450.0,2091,2111.0,7.645875825184813,7.655390644826152
Mornington Peninsula,Frankston,2023Q4,475,2.813852813852824,462.0,2081,2091.0,7.641084249174914,7.645875825184813
Mornington Peninsula,Frankston,2024Q1,490,3.157894736842115,475.0,2033,2081.0,7.617759576608505,7.641084249174914
Mornington Peninsula,Frankston,2024Q2,500,2.0408163265306145,490.0,2006,2033.0,7.604396348796338,7.617759576608505
Mornington Peninsula,Frankston,2024Q3,510,2.0000000000000018,500.0,1932,2006.0,7.566828479208331,7.604396348796338
Mornington Peninsula,Frankston,2024Q4,520,1.9607843137254832,510.0,1936,1932.0,7.5688956634069955,7.566828479208331
Mornington Peninsula,Frankston,2025Q1,530,1.9230769230769162,520.0,1955,1936.0,7.578656850594762,7.5688956634069955
